"","chr","start","end","strand","pvalue","qvalue","meth.diff","nearest_tss","nearest_gene"
"14195",17,50384769,50384769,"*",0.0006707698042811,0.000913775314597483,37.0095693779904,50421047,"ENSMUSG00000117117"
"14198",17,50384942,50384942,"*",5.12039383189254e-11,4.67191096542252e-10,40.3896103896104,50421047,"ENSMUSG00000117117"
"14199",17,50384978,50384978,"*",7.77494083997248e-09,4.41417658159613e-08,33.5913312693498,50421047,"ENSMUSG00000117117"
"14205",17,50385272,50385272,"*",1.0732724038553e-07,4.55316060601608e-07,46.6044142614601,50421047,"ENSMUSG00000117117"
"14209",17,50385291,50385291,"*",1.64019521832733e-05,3.77397773928737e-05,35.9647365257463,50421047,"ENSMUSG00000117117"
"14217",17,50385415,50385415,"*",0.000712222006661477,0.000962197847149288,36.6507177033493,50421047,"ENSMUSG00000117117"
"14222",17,50461273,50461273,"*",0.000224666096646409,0.000358995384097291,26.0606060606061,50497702,"ENSMUSG00000039316"
"14223",17,50461313,50461313,"*",0.000449109719637469,0.000648162571219284,31.4194577352472,50497702,"ENSMUSG00000039316"
"14224",17,50555842,50555842,"*",7.10911430497125e-10,5.06727368531977e-09,63.7755102040816,50546236,"ENSMUSG00000067103"
"14225",17,50555854,50555854,"*",1.47691055967705e-05,3.44696076750943e-05,41.9973544973545,50546236,"ENSMUSG00000067103"
"14227",17,50555876,50555876,"*",6.18078231313666e-14,1.03417810099899e-12,44.6821430239619,50546236,"ENSMUSG00000067103"
"14228",17,50555918,50555918,"*",0.000228878872825573,0.000364622408334083,33.8218390804598,50546236,"ENSMUSG00000067103"
"14230",17,50555945,50555945,"*",3.13487018767644e-05,6.61157186650298e-05,30.1553750880706,50546236,"ENSMUSG00000067103"
"14231",17,50555950,50555950,"*",5.67967734945792e-08,2.56574255771284e-07,30.23392890035,50546236,"ENSMUSG00000067103"
"14232",17,50555955,50555955,"*",3.27185788571299e-12,3.82292671718215e-11,37.1784174662773,50546236,"ENSMUSG00000067103"
"14233",17,50555975,50555975,"*",3.00884542000577e-14,5.35820555525508e-13,36.869535402023,50546236,"ENSMUSG00000067103"
"14235",17,50555992,50555992,"*",1.78228642928659e-08,9.16681926932178e-08,37.9275362318841,50546236,"ENSMUSG00000067103"
"14236",17,50556024,50556024,"*",7.39178608594992e-07,2.51540706219306e-06,30.0259298274046,50546236,"ENSMUSG00000067103"
"14279",17,50556769,50556769,"*",1.48291954848984e-11,1.51529847694433e-10,26.4354697102722,50546236,"ENSMUSG00000067103"
"14318",17,50558447,50558447,"*",1.30806378035639e-09,8.84015430096314e-09,26.1545436228088,50546236,"ENSMUSG00000067103"
"14319",17,50558448,50558448,"*",1.26094511461405e-10,1.04858064513366e-09,33.3411452230295,50546236,"ENSMUSG00000067103"
"14333",17,50558883,50558883,"*",3.38540500083653e-08,1.6205302989608e-07,25.353860472331,50546236,"ENSMUSG00000067103"
"14337",17,50558968,50558968,"*",8.44955822465145e-08,3.68331800996466e-07,28.1453378082592,50546236,"ENSMUSG00000067103"
"14338",17,50558969,50558969,"*",1.87772160317856e-05,4.2325873473703e-05,29.0355125100888,50546236,"ENSMUSG00000067103"
"14349",17,50559114,50559114,"*",9.87984051915343e-06,2.41188575605596e-05,35.78062804069,50546236,"ENSMUSG00000067103"
"14351",17,50559212,50559212,"*",9.42777703658841e-07,3.12473172058907e-06,31.928142392682,50546236,"ENSMUSG00000067103"
"14353",17,50559304,50559304,"*",2.85936190726378e-09,1.80468697954486e-08,34.3747893495113,50546236,"ENSMUSG00000067103"
"14358",17,50559453,50559453,"*",7.50170955516127e-06,1.90103151961468e-05,39.2307692307692,50546236,"ENSMUSG00000067103"
"14359",17,50559454,50559454,"*",2.0559649555694e-05,4.57111200839743e-05,29.2158405455022,50546236,"ENSMUSG00000067103"
"14370",17,50559991,50559991,"*",2.79525381241338e-07,1.07039050722391e-06,46.9483568075117,50546236,"ENSMUSG00000067103"
"14371",17,50560002,50560002,"*",3.97314822320385e-08,1.86876088115961e-07,41.5523586483774,50546236,"ENSMUSG00000067103"
"14372",17,50560018,50560018,"*",1.49240553485064e-10,1.2281507273875e-09,42.3133886255924,50546236,"ENSMUSG00000067103"
"14373",17,50560023,50560023,"*",2.04367823232713e-07,8.10497094158224e-07,35.8468761285663,50546236,"ENSMUSG00000067103"
"14374",17,50560028,50560028,"*",1.83119258082229e-05,4.14911790899057e-05,40.6604747162023,50546236,"ENSMUSG00000067103"
"14375",17,50560048,50560048,"*",2.28599990131494e-09,1.47251864271472e-08,46.7300962379703,50546236,"ENSMUSG00000067103"
"14376",17,50560060,50560060,"*",4.22681395119594e-05,8.54674965125859e-05,26.7536018508781,50546236,"ENSMUSG00000067103"
"14377",17,50560065,50560065,"*",4.85372303682213e-05,9.63325035409618e-05,42.7425986842105,50546236,"ENSMUSG00000067103"
"14378",17,50560097,50560097,"*",7.58503463102127e-09,4.31520562382993e-08,44.7441070290932,50546236,"ENSMUSG00000067103"
"14379",17,50560139,50560139,"*",2.048451128809e-11,2.03680895149241e-10,37.9740664911768,50546236,"ENSMUSG00000067103"
"14383",17,50560196,50560196,"*",0.000461972196917965,0.000664043779820874,26.1054421768707,50546236,"ENSMUSG00000067103"
"14385",17,50560206,50560206,"*",0.000405184867727303,0.00059280225911315,28.3524904214559,50546236,"ENSMUSG00000067103"
"14386",17,50560215,50560215,"*",7.30070028221355e-07,2.4867026736843e-06,38.8311688311688,50546236,"ENSMUSG00000067103"
"14388",17,50579092,50579092,"*",0.000118567708755694,0.000207053032102237,26.5700483091787,50599920,"ENSMUSG00000010592"
"14390",17,50579481,50579481,"*",0.000447032891721054,0.000645585835931907,37.9230769230769,50599920,"ENSMUSG00000010592"
"14416",17,51009928,51009928,"*",0.000471497688625308,0.000676262859087525,33.4219858156028,51005716,"ENSMUSG00000044645"
"14422",17,51234624,51234624,"*",5.32318098112215e-08,2.42347755335962e-07,38.185443668993,51224069,"ENSMUSG00000084583"
"14436",17,51540499,51540499,"*",9.26149504549942e-06,2.28427255744583e-05,32.3529411764706,51544090,"ENSMUSG00000117168"
"14437",17,51540649,51540649,"*",3.05737884510531e-05,6.46784341218088e-05,35.737648476502,51544090,"ENSMUSG00000117168"
"14438",17,51540695,51540695,"*",1.35785174844233e-05,3.20215001737166e-05,42.1023359288098,51544090,"ENSMUSG00000117168"
"14440",17,51540759,51540759,"*",6.81036468230706e-05,0.000128380321728182,45.0800915331808,51544090,"ENSMUSG00000117168"
"14446",17,51576424,51576424,"*",1.54090029141698e-06,4.80519989411438e-06,26.4880952380952,51544090,"ENSMUSG00000117168"
"14447",17,51576425,51576425,"*",4.70833939830054e-05,9.3884430578716e-05,26.2745098039216,51544090,"ENSMUSG00000117168"
"14451",17,51576753,51576753,"*",9.93296064781158e-05,0.000178004036199317,33.0954269098599,51544090,"ENSMUSG00000117168"
"14452",17,51576754,51576754,"*",0.000541843230955129,0.000762814921353274,31.827731092437,51544090,"ENSMUSG00000117168"
"14453",17,51576953,51576953,"*",8.15614589650159e-08,3.57087249608196e-07,39.0572390572391,51544090,"ENSMUSG00000117168"
"14458",17,51636804,51636804,"*",0.000225079608729838,0.000359500554639796,40.9411764705882,51544090,"ENSMUSG00000117168"
"14461",17,51639155,51639155,"*",2.06754956215535e-08,1.04621284081706e-07,38.859649122807,51544090,"ENSMUSG00000117168"
"14463",17,51639294,51639294,"*",0.000291226633155792,0.000448073857626821,30.267229254571,51544090,"ENSMUSG00000117168"
"14481",17,51868270,51868270,"*",1.00974463481928e-11,1.06317729441347e-10,44.9568089430894,51841886,"ENSMUSG00000117181"
"14486",17,51946747,51946747,"*",3.14930544961887e-08,1.51999434942385e-07,40.4547580079495,51841886,"ENSMUSG00000117181"
"14487",17,51946772,51946772,"*",3.43455159295322e-07,1.28655571624933e-06,31.6616616616617,51841886,"ENSMUSG00000117181"
"14488",17,51946833,51946833,"*",1.18089036934889e-06,3.80843842305251e-06,27.7632217370209,51841886,"ENSMUSG00000117181"
"14489",17,51946834,51946834,"*",1.23505383302237e-06,3.96530567372762e-06,29.3148411569464,51841886,"ENSMUSG00000117181"
"14491",17,51947024,51947024,"*",0.000175121058421432,0.000289992693713144,29.1713117800074,51841886,"ENSMUSG00000117181"
"14492",17,51947199,51947199,"*",2.94784146319932e-06,8.45476872770344e-06,44.8941853297719,51841886,"ENSMUSG00000117181"
"14493",17,51947468,51947468,"*",6.13777008620552e-06,1.59704386462044e-05,30.7712309532477,51841886,"ENSMUSG00000117181"
"14495",17,51947641,51947641,"*",0.000345560381953242,0.000518372717378102,26.7951625094482,51841886,"ENSMUSG00000117181"
"14496",17,51947642,51947642,"*",3.00217749390854e-08,1.45979719158227e-07,38.7694145758662,51841886,"ENSMUSG00000117181"
"14497",17,52011296,52011296,"*",7.86177032460064e-09,4.4551918204965e-08,41.848998459168,52055712,"ENSMUSG00000102973"
"14530",17,52026149,52026149,"*",4.58280411347165e-10,3.40457988903124e-09,31.3621013133208,52055712,"ENSMUSG00000102973"
"14532",17,52026288,52026288,"*",5.63535366341666e-13,7.80263099049673e-12,25.4096287718458,52055712,"ENSMUSG00000102973"
"14533",17,52026293,52026293,"*",1.90171773571978e-05,4.27884051821984e-05,30.263856838072,52055712,"ENSMUSG00000102973"
"14536",17,52027060,52027060,"*",0.000239919427727305,0.000379698867645365,33.3382679496669,52055712,"ENSMUSG00000102973"
"14537",17,52027117,52027117,"*",1.18042627688604e-10,9.9054638186641e-10,33.266420427172,52055712,"ENSMUSG00000102973"
"14538",17,52027118,52027118,"*",3.88723624159946e-06,1.0745619823511e-05,38.7087517934003,52055712,"ENSMUSG00000102973"
"14539",17,52027320,52027320,"*",2.51675341289356e-07,9.74730401409825e-07,28.7097890003459,52055712,"ENSMUSG00000102973"
"14540",17,52027523,52027523,"*",3.38077576648909e-10,2.58796092181372e-09,39.620253164557,52055712,"ENSMUSG00000102973"
"14541",17,52027524,52027524,"*",0.000574431079770042,0.000801254297056797,32.6412429378531,52055712,"ENSMUSG00000102973"
"14542",17,52027574,52027574,"*",1.23158850439691e-09,8.36927620507913e-09,37.4137931034483,52055712,"ENSMUSG00000102973"
"14544",17,52027633,52027633,"*",0.00061970524272049,0.000854723063690509,26.1876574689615,52055712,"ENSMUSG00000102973"
"14546",17,52027755,52027755,"*",2.66969631849531e-05,5.75095102187063e-05,26.4277643260694,52055712,"ENSMUSG00000102973"
"14547",17,52027756,52027756,"*",1.14931705591991e-10,9.71062177060717e-10,30.6364518869069,52055712,"ENSMUSG00000102973"
"14549",17,52027895,52027895,"*",6.73593693604379e-11,5.96417779438683e-10,32.9629364112123,52055712,"ENSMUSG00000102973"
"14550",17,52027975,52027975,"*",3.6292895323038e-10,2.75723619376765e-09,34.1230883347514,52055712,"ENSMUSG00000102973"
"14552",17,52028016,52028016,"*",9.89086027598091e-08,4.2382190382582e-07,27.9729813472145,52055712,"ENSMUSG00000102973"
"14554",17,52028058,52028058,"*",3.12083599247648e-09,1.95523320459218e-08,30.9233791748526,52055712,"ENSMUSG00000102973"
"14556",17,52028291,52028291,"*",1.14012417229609e-06,3.69263112513002e-06,33.2441471571906,52055712,"ENSMUSG00000102973"
"14557",17,52028371,52028371,"*",9.20969989075422e-11,7.93875189451085e-10,49.3877551020408,52055712,"ENSMUSG00000102973"
"14558",17,52028818,52028818,"*",3.35528034343898e-08,1.60958812130506e-07,52.9411764705882,52055712,"ENSMUSG00000102973"
"14586",17,52171852,52171852,"*",0.000533852143118839,0.000753000512352579,28.5679194301155,52166195,"ENSMUSG00000103378"
"14597",17,52171979,52171979,"*",5.11423368219722e-08,2.33743962482077e-07,30.2447552447553,52166195,"ENSMUSG00000103378"
"14678",17,52275984,52275984,"*",8.41489815186904e-14,1.35873457522078e-12,40.0487634970394,52293443,"ENSMUSG00000100150"
"14683",17,52276363,52276363,"*",1.80605886164081e-05,4.10277860476054e-05,25.3783614759224,52293443,"ENSMUSG00000100150"
"14685",17,52276383,52276383,"*",1.18048626343157e-06,3.80843842305251e-06,30.8221821924858,52293443,"ENSMUSG00000100150"
"14688",17,52276464,52276464,"*",3.02279860637514e-06,8.64513132711606e-06,37.1111111111111,52293443,"ENSMUSG00000100150"
"14694",17,52349794,52349794,"*",1.40822261332329e-07,5.82031377954704e-07,28.4536393838719,52315995,"ENSMUSG00000117170"
"14696",17,52349825,52349825,"*",3.59143189551003e-10,2.73410079153122e-09,37.2959611976495,52315995,"ENSMUSG00000117170"
"14697",17,52396848,52396848,"*",4.95369448244894e-05,9.80180825745426e-05,33.9432324654,52315995,"ENSMUSG00000117170"
"14698",17,52396849,52396849,"*",0.000339059206065203,0.000509794034957219,41.6387959866221,52315995,"ENSMUSG00000117170"
"14699",17,52396891,52396891,"*",6.75057280349212e-07,2.32001182527322e-06,38.8260254596888,52315995,"ENSMUSG00000117170"
"14700",17,52396892,52396892,"*",5.74540824114829e-08,2.59120879560149e-07,47.3314606741573,52315995,"ENSMUSG00000117170"
"14702",17,52396979,52396979,"*",4.76372901059259e-05,9.47671238822086e-05,43.2480454868515,52315995,"ENSMUSG00000117170"
"14704",17,52399290,52399290,"*",0.000101549551313579,0.000181190815327991,37.6666666666667,52315995,"ENSMUSG00000117170"
"14707",17,52400592,52400592,"*",5.54684186120407e-05,0.000107790579660845,34.9154135338346,52315995,"ENSMUSG00000117170"
"14710",17,52401622,52401622,"*",4.6264457018979e-06,1.25081011361741e-05,38.8888888888889,52315995,"ENSMUSG00000117170"
"14712",17,52401737,52401737,"*",5.80577703875283e-06,1.51994266810866e-05,26.355421686747,52315995,"ENSMUSG00000117170"
"14713",17,52401745,52401745,"*",4.3182171216292e-06,1.17869736045562e-05,25.1540462823497,52315995,"ENSMUSG00000117170"
"14725",17,52565485,52565485,"*",0.000198078096070123,0.000322180476610048,40.0741787354292,52611595,"ENSMUSG00000117076"
"14726",17,52567978,52567978,"*",0.000199197869760747,0.000323621652720632,39.2441525521373,52611595,"ENSMUSG00000117076"
"14727",17,52568069,52568069,"*",1.47359215200775e-08,7.75416571968848e-08,33.694138782843,52611595,"ENSMUSG00000117076"
"14728",17,52568074,52568074,"*",3.40273331690772e-06,9.5662465606688e-06,29.4123360854784,52611595,"ENSMUSG00000117076"
"14731",17,52605729,52605729,"*",1.77908038392559e-06,5.44975562139574e-06,28.5564634401844,52611595,"ENSMUSG00000117076"
"14732",17,52605730,52605730,"*",6.15203703402195e-06,1.59850365759277e-05,26.5243467085535,52611595,"ENSMUSG00000117076"
"14738",17,52629681,52629681,"*",0.000127653709863108,0.000221003465423547,30.5429178040643,52611595,"ENSMUSG00000117076"
"14740",17,52629701,52629701,"*",1.9589365700556e-05,4.3817703921901e-05,37.0029728725381,52611595,"ENSMUSG00000117076"
"14742",17,52629781,52629781,"*",1.25743020614445e-05,2.98823442452058e-05,29.6533061416582,52611595,"ENSMUSG00000117076"
"14743",17,52629782,52629782,"*",7.65892598115554e-13,1.02582254950073e-11,30.0961538461538,52611595,"ENSMUSG00000117076"
"14752",17,52630618,52630618,"*",4.39646945431338e-12,4.99469902288985e-11,38.0880230880231,52611595,"ENSMUSG00000117076"
"14753",17,52630619,52630619,"*",3.13316291941211e-05,6.6092295880611e-05,30.2427052086174,52611595,"ENSMUSG00000117076"
"14754",17,52630731,52630731,"*",2.14795238584394e-07,8.45604674276546e-07,43.1258886579897,52611595,"ENSMUSG00000117076"
"14755",17,52630732,52630732,"*",3.02757159048981e-06,8.65654684573773e-06,37.987012987013,52611595,"ENSMUSG00000117076"
"14760",17,52634353,52634353,"*",0.00030873399196462,0.000470845346924383,30.4838709677419,52657084,"ENSMUSG00000117033"
"14786",17,52683039,52683039,"*",8.15574713946432e-06,2.04524920181198e-05,28.2297104888467,52657084,"ENSMUSG00000117033"
"14787",17,52683070,52683070,"*",0.000318373677517458,0.000483019522406956,34.5670460168234,52657084,"ENSMUSG00000117033"
"14804",17,52703227,52703227,"*",5.78306016624285e-07,2.03555277129728e-06,26.9230769230769,52657084,"ENSMUSG00000117033"
"14808",17,52703375,52703375,"*",5.58367346868383e-07,1.97347168441626e-06,31.9600739941421,52657084,"ENSMUSG00000117033"
"14811",17,52703774,52703774,"*",1.91685949885453e-06,5.79505185285467e-06,39.5167286245353,52657084,"ENSMUSG00000117033"
"14813",17,52703779,52703779,"*",1.5761208868305e-05,3.64316839962492e-05,34.6780319014263,52657084,"ENSMUSG00000117033"
"14815",17,52703870,52703870,"*",1.68336858824622e-05,3.86608889417103e-05,32.8220479453749,52657084,"ENSMUSG00000117033"
"14820",17,52705006,52705006,"*",5.26531793986745e-06,1.39861578139068e-05,26.6201395812562,52657084,"ENSMUSG00000117033"
"14821",17,52705007,52705007,"*",1.18218149646042e-11,1.23418042019301e-10,33.566834082298,52657084,"ENSMUSG00000117033"
"14831",17,52732335,52732335,"*",1.6299309187986e-07,6.62540712114615e-07,38.5093833780161,52768793,"ENSMUSG00000117035"
"14832",17,52732336,52732336,"*",6.40239341977419e-11,5.69492214798758e-10,42.559892606361,52768793,"ENSMUSG00000117035"
"14837",17,52732970,52732970,"*",3.40268052414491e-09,2.10796569799399e-08,40.3636363636364,52768793,"ENSMUSG00000117035"
"14838",17,52733055,52733055,"*",4.38168481740896e-06,1.1936682410162e-05,38.7454981992797,52768793,"ENSMUSG00000117035"
"14853",17,52785157,52785157,"*",1.59672581883015e-09,1.06352567109617e-08,32.6647414019428,52768793,"ENSMUSG00000117035"
"14854",17,52785237,52785237,"*",4.76640876424229e-06,1.28301378784148e-05,31.8672839506173,52768793,"ENSMUSG00000117035"
"14892",17,52852822,52852822,"*",0.000730784810197523,0.000984993247864534,34.9242424242424,52909688,"ENSMUSG00000098552"
"14894",17,52853018,52853018,"*",4.19581871491478e-06,1.14925247435428e-05,34.7602739726027,52909688,"ENSMUSG00000098552"
"14895",17,52853351,52853351,"*",2.26404992788986e-07,8.87094874648359e-07,42.3478260869565,52909688,"ENSMUSG00000098552"
"14896",17,52853378,52853378,"*",3.31914591827663e-05,6.94468077223846e-05,30.8119658119658,52909688,"ENSMUSG00000098552"
"14899",17,52853530,52853530,"*",0.000160494703471962,0.000269190621170799,35.9807801017524,52909688,"ENSMUSG00000098552"
"14900",17,52853911,52853911,"*",6.37144775421245e-06,1.64816748420387e-05,32.0979335130279,52909688,"ENSMUSG00000098552"
"14901",17,52853912,52853912,"*",0.00024412668805758,0.000385366236269548,33.1766549157854,52909688,"ENSMUSG00000098552"
"14908",17,52973362,52973362,"*",5.02411843395567e-06,1.34194807533457e-05,26.4948923157004,52909737,"ENSMUSG00000035580"
"14922",17,53082290,53082290,"*",2.4432750616479e-06,7.16911067336303e-06,42.8205128205128,52909737,"ENSMUSG00000035580"
"14927",17,53232166,53232166,"*",3.18820706368981e-07,1.20446014041704e-06,28.8068181818182,53503479,"ENSMUSG00000117244"
"14928",17,53232304,53232304,"*",1.93082279462821e-05,4.32937641599587e-05,41.6666666666667,53503479,"ENSMUSG00000117244"
"14929",17,53232305,53232305,"*",3.32797096466566e-10,2.55106520994349e-09,30.3538812785388,53503479,"ENSMUSG00000117244"
"14931",17,53233522,53233522,"*",3.30671240985776e-05,6.92782635309163e-05,34.2925659472422,53503479,"ENSMUSG00000117244"
"14932",17,53247502,53247502,"*",2.01191836706697e-06,6.02959679582269e-06,28.8888888888889,53503479,"ENSMUSG00000117244"
"14935",17,53289811,53289811,"*",5.54422702069454e-07,1.9620340778641e-06,50.8505747126437,53503479,"ENSMUSG00000117244"
"14936",17,53290082,53290082,"*",0.000174353098169528,0.000289025206663377,40.8333333333333,53503479,"ENSMUSG00000117244"
"14937",17,53291110,53291110,"*",5.30666803622719e-05,0.000103742146405503,36.3764927718416,53503479,"ENSMUSG00000117244"
